scenario,query_id,role,strategy,policy_version,authorized_count,authorized_selectivity,lid,lid_scale_instability,relative_contrast,radius_expansion,policy_churn,embedding_drift,risk_score,recall_at_k,evidence_sufficient,unauthorized_candidates,unauthorized_context,shortfall,latency_ms,effort_proxy,selected,serving_cost,recall_target_met,evidence_basis,evidence_query_id,authorized_solution_exists,authorized_evidence_bundle_ids,complete_evidence_bundle_ids,answered,evidence_supported_emission,false_permit,false_denial
aligned,58,role-2,hnsw-high,aligned-v1,757,0.3154166666666667,8.166469790804172,0.2601442656728642,15.390388341168354,1.1305316161177534,0.0,0.0,0.16355138866960747,1.0,,0,0,0,0.082541,512,False,,True,unavailable,,,(),(),,,,
aligned,58,role-2,exact-authorized,aligned-v1,757,0.3154166666666667,8.166469790804172,0.2601442656728642,15.390388341168354,1.1305316161177534,0.0,0.0,0.16355138866960747,1.0,,0,0,0,0.038791,757,False,,True,unavailable,,,(),(),,,,
aligned,58,role-2,unsafe-unfiltered,aligned-v1,757,0.3154166666666667,8.166469790804172,0.2601442656728642,15.390388341168354,1.1305316161177534,0.0,0.0,0.16355138866960747,1.0,,0,0,0,0.034875,10,False,,True,unavailable,,,(),(),,,,
aligned,59,role-2,hnsw-low,aligned-v1,757,0.3154166666666667,7.540318564965717,0.23700179708797836,10.988150378101802,1.148437989328546,0.0,0.0,0.15607114827433147,1.0,,0,0,0,0.034375,128,True,,True,unavailable,,,(),(),,,,
aligned,59,role-2,hnsw-high,aligned-v1,757,0.3154166666666667,7.540318564965717,0.23700179708797836,10.988150378101802,1.148437989328546,0.0,0.0,0.15607114827433147,1.0,,0,0,0,0.082333,512,False,,True,unavailable,,,(),(),,,,
aligned,59,role-2,exact-authorized,aligned-v1,757,0.3154166666666667,7.540318564965717,0.23700179708797836,10.988150378101802,1.148437989328546,0.0,0.0,0.15607114827433147,1.0,,0,0,0,0.038,757,False,,True,unavailable,,,(),(),,,,
aligned,59,role-2,unsafe-unfiltered,aligned-v1,757,0.3154166666666667,7.540318564965717,0.23700179708797836,10.988150378101802,1.148437989328546,0.0,0.0,0.15607114827433147,1.0,,0,0,0,0.033875,10,False,,True,unavailable,,,(),(),,,,
aligned,60,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.916384967588577,0.2353923319552161,11.786924573849772,1.1307286292071124,0.0,0.0,0.1627257610087815,1.0,,0,0,0,0.039666,128,True,,True,unavailable,,,(),(),,,,
aligned,60,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.916384967588577,0.2353923319552161,11.786924573849772,1.1307286292071124,0.0,0.0,0.1627257610087815,1.0,,0,0,0,0.0835,512,False,,True,unavailable,,,(),(),,,,
aligned,60,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.916384967588577,0.2353923319552161,11.786924573849772,1.1307286292071124,0.0,0.0,0.1627257610087815,1.0,,0,0,0,0.037875,758,False,,True,unavailable,,,(),(),,,,
aligned,60,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.916384967588577,0.2353923319552161,11.786924573849772,1.1307286292071124,0.0,0.0,0.1627257610087815,1.0,,0,0,0,0.033042,10,False,,True,unavailable,,,(),(),,,,
aligned,61,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.822167015919284,0.23202780917859184,11.533667790482399,1.1276979100275235,0.0,0.0,0.16118591957092349,0.9,,0,0,0,0.036042,128,True,,True,unavailable,,,(),(),,,,
aligned,61,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.822167015919284,0.23202780917859184,11.533667790482399,1.1276979100275235,0.0,0.0,0.16118591957092349,1.0,,0,0,0,0.081083,512,False,,True,unavailable,,,(),(),,,,
aligned,61,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.822167015919284,0.23202780917859184,11.533667790482399,1.1276979100275235,0.0,0.0,0.16118591957092349,1.0,,0,0,0,0.035667,758,False,,True,unavailable,,,(),(),,,,
aligned,61,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.822167015919284,0.23202780917859184,11.533667790482399,1.1276979100275235,0.0,0.0,0.16118591957092349,0.9,,0,0,0,0.035916,10,False,,True,unavailable,,,(),(),,,,
aligned,62,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.738120415441506,0.20793430592465303,11.354458405099427,1.1380465550335934,0.0,0.0,0.15410479812023922,1.0,,0,0,0,0.034458,128,True,,True,unavailable,,,(),(),,,,
aligned,62,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.738120415441506,0.20793430592465303,11.354458405099427,1.1380465550335934,0.0,0.0,0.15410479812023922,1.0,,0,0,0,0.081291,512,False,,True,unavailable,,,(),(),,,,
aligned,62,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.738120415441506,0.20793430592465303,11.354458405099427,1.1380465550335934,0.0,0.0,0.15410479812023922,1.0,,0,0,0,0.038458,758,False,,True,unavailable,,,(),(),,,,
aligned,62,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.738120415441506,0.20793430592465303,11.354458405099427,1.1380465550335934,0.0,0.0,0.15410479812023922,1.0,,0,0,0,0.034042,10,False,,True,unavailable,,,(),(),,,,
aligned,63,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.070559977538357,0.2035147535219753,12.576967717785722,1.1602269740557218,0.0,0.0,0.14889425701066858,1.0,,0,0,0,0.033625,128,True,,True,unavailable,,,(),(),,,,
aligned,63,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.070559977538357,0.2035147535219753,12.576967717785722,1.1602269740557218,0.0,0.0,0.14889425701066858,1.0,,0,0,0,0.081958,512,False,,True,unavailable,,,(),(),,,,
aligned,63,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.070559977538357,0.2035147535219753,12.576967717785722,1.1602269740557218,0.0,0.0,0.14889425701066858,1.0,,0,0,0,0.038542,758,False,,True,unavailable,,,(),(),,,,
aligned,63,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.070559977538357,0.2035147535219753,12.576967717785722,1.1602269740557218,0.0,0.0,0.14889425701066858,1.0,,0,0,0,0.033208,10,False,,True,unavailable,,,(),(),,,,
aligned,64,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,15.288053752065204,0.26573597332342624,1.289305388785013,1.1591907797523566,0.0,0.0,0.273550463621494,0.9,,0,0,0,0.035208,128,False,,True,unavailable,,,(),(),,,,
aligned,64,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,15.288053752065204,0.26573597332342624,1.289305388785013,1.1591907797523566,0.0,0.0,0.273550463621494,0.9,,0,0,0,0.080708,512,True,,True,unavailable,,,(),(),,,,
aligned,64,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,15.288053752065204,0.26573597332342624,1.289305388785013,1.1591907797523566,0.0,0.0,0.273550463621494,1.0,,0,0,0,0.038417,758,False,,True,unavailable,,,(),(),,,,
aligned,64,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,15.288053752065204,0.26573597332342624,1.289305388785013,1.1591907797523566,0.0,0.0,0.273550463621494,0.9,,0,0,0,0.03475,10,False,,True,unavailable,,,(),(),,,,
aligned,65,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,9.53353543594333,0.21659348451112542,12.650975272897028,1.1318104836630514,0.0,0.0,0.16017403127787408,0.8,,0,0,0,0.036292,128,True,,False,unavailable,,,(),(),,,,
aligned,65,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,9.53353543594333,0.21659348451112542,12.650975272897028,1.1318104836630514,0.0,0.0,0.16017403127787408,1.0,,0,0,0,0.080917,512,False,,True,unavailable,,,(),(),,,,
aligned,65,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,9.53353543594333,0.21659348451112542,12.650975272897028,1.1318104836630514,0.0,0.0,0.16017403127787408,1.0,,0,0,0,0.0345,758,False,,True,unavailable,,,(),(),,,,
aligned,65,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,9.53353543594333,0.21659348451112542,12.650975272897028,1.1318104836630514,0.0,0.0,0.16017403127787408,0.8,,0,0,0,0.033958,10,False,,False,unavailable,,,(),(),,,,
aligned,66,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.399526001455683,0.20653512932080456,11.073667558832259,1.1489993850881477,0.0,0.0,0.15238166340755252,1.0,,0,0,0,0.035375,128,True,,True,unavailable,,,(),(),,,,
aligned,66,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.399526001455683,0.20653512932080456,11.073667558832259,1.1489993850881477,0.0,0.0,0.15238166340755252,1.0,,0,0,0,0.081,512,False,,True,unavailable,,,(),(),,,,
aligned,66,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.399526001455683,0.20653512932080456,11.073667558832259,1.1489993850881477,0.0,0.0,0.15238166340755252,1.0,,0,0,0,0.033167,758,False,,True,unavailable,,,(),(),,,,
aligned,66,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.399526001455683,0.20653512932080456,11.073667558832259,1.1489993850881477,0.0,0.0,0.15238166340755252,1.0,,0,0,0,0.035416,10,False,,True,unavailable,,,(),(),,,,
aligned,67,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.375987885324218,0.2670161682428135,12.030623619042306,1.1262050936368608,0.0,0.0,0.16852190712286688,1.0,,0,0,0,0.036,128,True,,True,unavailable,,,(),(),,,,
aligned,67,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.375987885324218,0.2670161682428135,12.030623619042306,1.1262050936368608,0.0,0.0,0.16852190712286688,1.0,,0,0,0,0.082708,512,False,,True,unavailable,,,(),(),,,,
aligned,67,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.375987885324218,0.2670161682428135,12.030623619042306,1.1262050936368608,0.0,0.0,0.16852190712286688,1.0,,0,0,0,0.037042,758,False,,True,unavailable,,,(),(),,,,
aligned,67,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.375987885324218,0.2670161682428135,12.030623619042306,1.1262050936368608,0.0,0.0,0.16852190712286688,1.0,,0,0,0,0.035459,10,False,,True,unavailable,,,(),(),,,,
aligned,68,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.559907296796144,0.14098253120081453,8.672533864635264,1.1659456354758901,0.0,0.0,0.13705210032415713,1.0,,0,0,0,0.033208,128,True,,True,unavailable,,,(),(),,,,
aligned,68,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.559907296796144,0.14098253120081453,8.672533864635264,1.1659456354758901,0.0,0.0,0.13705210032415713,1.0,,0,0,0,0.081792,512,False,,True,unavailable,,,(),(),,,,
aligned,68,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.559907296796144,0.14098253120081453,8.672533864635264,1.1659456354758901,0.0,0.0,0.13705210032415713,1.0,,0,0,0,0.03825,758,False,,True,unavailable,,,(),(),,,,
aligned,68,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.559907296796144,0.14098253120081453,8.672533864635264,1.1659456354758901,0.0,0.0,0.13705210032415713,1.0,,0,0,0,0.033083,10,False,,True,unavailable,,,(),(),,,,
aligned,69,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.383276128783049,0.1755241886657664,10.029494635918788,1.1550384624190113,0.0,0.0,0.14421969863998207,0.8,,0,0,0,0.035959,128,True,,False,unavailable,,,(),(),,,,
aligned,69,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.383276128783049,0.1755241886657664,10.029494635918788,1.1550384624190113,0.0,0.0,0.14421969863998207,1.0,,0,0,0,0.08125,512,False,,True,unavailable,,,(),(),,,,
aligned,69,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.383276128783049,0.1755241886657664,10.029494635918788,1.1550384624190113,0.0,0.0,0.14421969863998207,1.0,,0,0,0,0.036,758,False,,True,unavailable,,,(),(),,,,
aligned,69,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.383276128783049,0.1755241886657664,10.029494635918788,1.1550384624190113,0.0,0.0,0.14421969863998207,0.8,,0,0,0,0.035292,10,False,,False,unavailable,,,(),(),,,,
aligned,70,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,7.485215693824292,0.2654246399712132,9.695904781678463,1.1467086137713336,0.0,0.0,0.16536047344134028,1.0,,0,0,0,0.038458,128,True,,True,unavailable,,,(),(),,,,
aligned,70,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,7.485215693824292,0.2654246399712132,9.695904781678463,1.1467086137713336,0.0,0.0,0.16536047344134028,1.0,,0,0,0,0.08275,512,False,,True,unavailable,,,(),(),,,,
aligned,70,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,7.485215693824292,0.2654246399712132,9.695904781678463,1.1467086137713336,0.0,0.0,0.16536047344134028,1.0,,0,0,0,0.03675,758,False,,True,unavailable,,,(),(),,,,
aligned,70,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,7.485215693824292,0.2654246399712132,9.695904781678463,1.1467086137713336,0.0,0.0,0.16536047344134028,1.0,,0,0,0,0.03575,10,False,,True,unavailable,,,(),(),,,,
aligned,71,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,7.789227000597385,0.25851799736521647,15.087780606059805,1.139968108319655,0.0,0.0,0.1612558450674294,1.0,,0,0,0,0.034709,128,True,,True,unavailable,,,(),(),,,,
aligned,71,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,7.789227000597385,0.25851799736521647,15.087780606059805,1.139968108319655,0.0,0.0,0.1612558450674294,1.0,,0,0,0,0.082084,512,False,,True,unavailable,,,(),(),,,,
aligned,71,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,7.789227000597385,0.25851799736521647,15.087780606059805,1.139968108319655,0.0,0.0,0.1612558450674294,1.0,,0,0,0,0.036875,758,False,,True,unavailable,,,(),(),,,,
aligned,71,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,7.789227000597385,0.25851799736521647,15.087780606059805,1.139968108319655,0.0,0.0,0.1612558450674294,1.0,,0,0,0,0.033958,10,False,,True,unavailable,,,(),(),,,,
aligned,72,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,7.574206418359355,0.14143471946440825,9.88057159259266,1.1889604411278392,0.0,0.0,0.13067042865114842,1.0,,0,0,0,0.034083,128,True,,True,unavailable,,,(),(),,,,
aligned,72,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,7.574206418359355,0.14143471946440825,9.88057159259266,1.1889604411278392,0.0,0.0,0.13067042865114842,1.0,,0,0,0,0.082625,512,False,,True,unavailable,,,(),(),,,,
aligned,72,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,7.574206418359355,0.14143471946440825,9.88057159259266,1.1889604411278392,0.0,0.0,0.13067042865114842,1.0,,0,0,0,0.0385,758,False,,True,unavailable,,,(),(),,,,
aligned,72,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,7.574206418359355,0.14143471946440825,9.88057159259266,1.1889604411278392,0.0,0.0,0.13067042865114842,1.0,,0,0,0,0.032625,10,False,,True,unavailable,,,(),(),,,,
aligned,73,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.204918147438814,0.22852619147193012,14.40565499873112,1.1430172923198316,0.0,0.0,0.1553763929107956,1.0,,0,0,0,0.036416,128,True,,True,unavailable,,,(),(),,,,
aligned,73,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.204918147438814,0.22852619147193012,14.40565499873112,1.1430172923198316,0.0,0.0,0.1553763929107956,1.0,,0,0,0,0.082459,512,False,,True,unavailable,,,(),(),,,,
aligned,73,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.204918147438814,0.22852619147193012,14.40565499873112,1.1430172923198316,0.0,0.0,0.1553763929107956,1.0,,0,0,0,0.038375,758,False,,True,unavailable,,,(),(),,,,
aligned,73,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.204918147438814,0.22852619147193012,14.40565499873112,1.1430172923198316,0.0,0.0,0.1553763929107956,1.0,,0,0,0,0.033834,10,False,,True,unavailable,,,(),(),,,,
aligned,74,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,16.05771577383814,0.2268901665027443,1.2285519791416384,1.143365703041549,0.0,0.0,0.26796539610144987,0.9,,0,0,0,0.0355,128,False,,True,unavailable,,,(),(),,,,
aligned,74,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,16.05771577383814,0.2268901665027443,1.2285519791416384,1.143365703041549,0.0,0.0,0.26796539610144987,0.9,,0,0,0,0.12775,512,True,,True,unavailable,,,(),(),,,,
aligned,74,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,16.05771577383814,0.2268901665027443,1.2285519791416384,1.143365703041549,0.0,0.0,0.26796539610144987,1.0,,0,0,0,0.069958,758,False,,True,unavailable,,,(),(),,,,
aligned,74,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,16.05771577383814,0.2268901665027443,1.2285519791416384,1.143365703041549,0.0,0.0,0.26796539610144987,0.9,,0,0,0,0.056584,10,False,,True,unavailable,,,(),(),,,,
aligned,75,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.75538028302912,0.20306751251205973,12.227976878046661,1.1502934733213448,0.0,0.0,0.15273239169189373,0.7,,0,0,0,0.043292,128,True,,False,unavailable,,,(),(),,,,
aligned,75,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.75538028302912,0.20306751251205973,12.227976878046661,1.1502934733213448,0.0,0.0,0.15273239169189373,1.0,,0,0,0,0.100583,512,False,,True,unavailable,,,(),(),,,,
aligned,75,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.75538028302912,0.20306751251205973,12.227976878046661,1.1502934733213448,0.0,0.0,0.15273239169189373,1.0,,0,0,0,0.0455,758,False,,True,unavailable,,,(),(),,,,
aligned,75,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.75538028302912,0.20306751251205973,12.227976878046661,1.1502934733213448,0.0,0.0,0.15273239169189373,0.7,,0,0,0,0.039292,10,False,,False,unavailable,,,(),(),,,,
aligned,76,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,7.8268581942061655,0.145049709030264,9.255079173155048,1.1888129640796177,0.0,0.0,0.134077918911975,1.0,,0,0,0,0.039542,128,True,,True,unavailable,,,(),(),,,,
aligned,76,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,7.8268581942061655,0.145049709030264,9.255079173155048,1.1888129640796177,0.0,0.0,0.134077918911975,1.0,,0,0,0,0.097417,512,False,,True,unavailable,,,(),(),,,,
aligned,76,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,7.8268581942061655,0.145049709030264,9.255079173155048,1.1888129640796177,0.0,0.0,0.134077918911975,1.0,,0,0,0,0.042959,758,False,,True,unavailable,,,(),(),,,,
aligned,76,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,7.8268581942061655,0.145049709030264,9.255079173155048,1.1888129640796177,0.0,0.0,0.134077918911975,1.0,,0,0,0,0.037083,10,False,,True,unavailable,,,(),(),,,,
aligned,77,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.222336223792968,0.14207044967491014,9.578935430854477,1.1758036723619427,0.0,0.0,0.134686253282927,1.0,,0,0,0,0.038625,128,True,,True,unavailable,,,(),(),,,,
aligned,77,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.222336223792968,0.14207044967491014,9.578935430854477,1.1758036723619427,0.0,0.0,0.134686253282927,1.0,,0,0,0,0.0865,512,False,,True,unavailable,,,(),(),,,,
aligned,77,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.222336223792968,0.14207044967491014,9.578935430854477,1.1758036723619427,0.0,0.0,0.134686253282927,1.0,,0,0,0,0.039833,758,False,,True,unavailable,,,(),(),,,,
aligned,77,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.222336223792968,0.14207044967491014,9.578935430854477,1.1758036723619427,0.0,0.0,0.134686253282927,1.0,,0,0,0,0.036416,10,False,,True,unavailable,,,(),(),,,,
aligned,78,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,9.242193852623,0.18890797313421948,10.630242841065776,1.1488322332327476,0.0,0.0,0.15253532333088696,0.9,,0,0,0,0.035375,128,True,,True,unavailable,,,(),(),,,,
aligned,78,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,9.242193852623,0.18890797313421948,10.630242841065776,1.1488322332327476,0.0,0.0,0.15253532333088696,1.0,,0,0,0,0.093958,512,False,,True,unavailable,,,(),(),,,,
aligned,78,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,9.242193852623,0.18890797313421948,10.630242841065776,1.1488322332327476,0.0,0.0,0.15253532333088696,1.0,,0,0,0,0.039584,758,False,,True,unavailable,,,(),(),,,,
aligned,78,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,9.242193852623,0.18890797313421948,10.630242841065776,1.1488322332327476,0.0,0.0,0.15253532333088696,0.9,,0,0,0,0.034459,10,False,,True,unavailable,,,(),(),,,,
aligned,79,role-3,hnsw-low,aligned-v1,758,0.31583333333333335,8.610450328651645,0.2003612638556294,8.758757875634915,1.148734247567447,0.0,0.0,0.15420091782328824,1.0,,0,0,0,0.036666,128,True,,True,unavailable,,,(),(),,,,
aligned,79,role-3,hnsw-high,aligned-v1,758,0.31583333333333335,8.610450328651645,0.2003612638556294,8.758757875634915,1.148734247567447,0.0,0.0,0.15420091782328824,1.0,,0,0,0,0.092084,512,False,,True,unavailable,,,(),(),,,,
aligned,79,role-3,exact-authorized,aligned-v1,758,0.31583333333333335,8.610450328651645,0.2003612638556294,8.758757875634915,1.148734247567447,0.0,0.0,0.15420091782328824,1.0,,0,0,0,0.038583,758,False,,True,unavailable,,,(),(),,,,
aligned,79,role-3,unsafe-unfiltered,aligned-v1,758,0.31583333333333335,8.610450328651645,0.2003612638556294,8.758757875634915,1.148734247567447,0.0,0.0,0.15420091782328824,1.0,,0,0,0,0.035125,10,False,,True,unavailable,,,(),(),,,,
policy-scrambled,0,role-0,hnsw-low,scrambled-v2,755,0.3145833333333333,11.979386653584795,0.15295356201578258,1.4770339506793515,1.1909595500333112,0.43666666666666665,0.0,0.3667865809209335,1.0,,0,0,0,0.059833,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,0,role-0,hnsw-high,scrambled-v2,755,0.3145833333333333,11.979386653584795,0.15295356201578258,1.4770339506793515,1.1909595500333112,0.43666666666666665,0.0,0.3667865809209335,1.0,,0,0,0,0.098334,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,0,role-0,exact-authorized,scrambled-v2,755,0.3145833333333333,11.979386653584795,0.15295356201578258,1.4770339506793515,1.1909595500333112,0.43666666666666665,0.0,0.3667865809209335,1.0,,0,0,0,0.058584,755,True,,True,unavailable,,,(),(),,,,
policy-scrambled,0,role-0,unsafe-unfiltered,scrambled-v2,755,0.3145833333333333,11.979386653584795,0.15295356201578258,1.4770339506793515,1.1909595500333112,0.43666666666666665,0.0,0.3667865809209335,0.4,,6,6,0,0.046459,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,1,role-0,hnsw-low,scrambled-v2,755,0.3145833333333333,7.665043835937726,0.10803057640473829,9.249160097910622,1.2116076038235613,0.43666666666666665,0.0,0.2730678528703796,1.0,,0,0,0,0.032667,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,1,role-0,hnsw-high,scrambled-v2,755,0.3145833333333333,7.665043835937726,0.10803057640473829,9.249160097910622,1.2116076038235613,0.43666666666666665,0.0,0.2730678528703796,1.0,,0,0,0,0.092583,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,1,role-0,exact-authorized,scrambled-v2,755,0.3145833333333333,7.665043835937726,0.10803057640473829,9.249160097910622,1.2116076038235613,0.43666666666666665,0.0,0.2730678528703796,1.0,,0,0,0,0.043875,755,False,,True,unavailable,,,(),(),,,,
policy-scrambled,1,role-0,unsafe-unfiltered,scrambled-v2,755,0.3145833333333333,7.665043835937726,0.10803057640473829,9.249160097910622,1.2116076038235613,0.43666666666666665,0.0,0.2730678528703796,0.2,,8,8,0,0.0385,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,2,role-0,hnsw-low,scrambled-v2,755,0.3145833333333333,13.405909275196413,0.28399444288182063,1.3482009522531218,1.2064552234839103,0.43666666666666665,0.0,0.4200198952207225,1.0,,0,0,0,0.031084,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,2,role-0,hnsw-high,scrambled-v2,755,0.3145833333333333,13.405909275196413,0.28399444288182063,1.3482009522531218,1.2064552234839103,0.43666666666666665,0.0,0.4200198952207225,1.0,,0,0,0,0.081708,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,2,role-0,exact-authorized,scrambled-v2,755,0.3145833333333333,13.405909275196413,0.28399444288182063,1.3482009522531218,1.2064552234839103,0.43666666666666665,0.0,0.4200198952207225,1.0,,0,0,0,0.038208,755,True,,True,unavailable,,,(),(),,,,
policy-scrambled,2,role-0,unsafe-unfiltered,scrambled-v2,755,0.3145833333333333,13.405909275196413,0.28399444288182063,1.3482009522531218,1.2064552234839103,0.43666666666666665,0.0,0.4200198952207225,0.1,,9,9,0,0.037,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,3,role-0,hnsw-low,scrambled-v2,755,0.3145833333333333,11.66054507329215,0.1415808097097988,1.6242956773768016,1.1913937154547198,0.43666666666666665,0.0,0.3556838084384887,1.0,,0,0,0,0.029792,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,3,role-0,hnsw-high,scrambled-v2,755,0.3145833333333333,11.66054507329215,0.1415808097097988,1.6242956773768016,1.1913937154547198,0.43666666666666665,0.0,0.3556838084384887,1.0,,0,0,0,0.085125,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,3,role-0,exact-authorized,scrambled-v2,755,0.3145833333333333,11.66054507329215,0.1415808097097988,1.6242956773768016,1.1913937154547198,0.43666666666666665,0.0,0.3556838084384887,1.0,,0,0,0,0.0405,755,False,,True,unavailable,,,(),(),,,,
policy-scrambled,3,role-0,unsafe-unfiltered,scrambled-v2,755,0.3145833333333333,11.66054507329215,0.1415808097097988,1.6242956773768016,1.1913937154547198,0.43666666666666665,0.0,0.3556838084384887,0.2,,8,8,0,0.03675,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,4,role-0,hnsw-low,scrambled-v2,755,0.3145833333333333,10.782162766339175,0.07003628172346574,1.405100379300445,1.1776536331823517,0.43666666666666665,0.0,0.33863112717428295,0.9,,0,0,0,0.030041,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,4,role-0,hnsw-high,scrambled-v2,755,0.3145833333333333,10.782162766339175,0.07003628172346574,1.405100379300445,1.1776536331823517,0.43666666666666665,0.0,0.33863112717428295,1.0,,0,0,0,0.087625,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,4,role-0,exact-authorized,scrambled-v2,755,0.3145833333333333,10.782162766339175,0.07003628172346574,1.405100379300445,1.1776536331823517,0.43666666666666665,0.0,0.33863112717428295,1.0,,0,0,0,0.037708,755,False,,True,unavailable,,,(),(),,,,
policy-scrambled,4,role-0,unsafe-unfiltered,scrambled-v2,755,0.3145833333333333,10.782162766339175,0.07003628172346574,1.405100379300445,1.1776536331823517,0.43666666666666665,0.0,0.33863112717428295,0.2,,8,8,0,0.034708,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,5,role-0,hnsw-low,scrambled-v2,755,0.3145833333333333,9.543184877550324,0.07869109723820607,1.5951856009378216,1.208772032455346,0.43666666666666665,0.0,0.3274907903877955,1.0,,0,0,0,0.029167,128,False,,True,unavailable,,,(),(),,,,
